ID_file,leg,date,class,language,surname,name,year_birth,gender,group,position,length,chunk
47914,XVI,06/11/2024,DEMANIO E PATRIMONIO REGIONALE,en,Testolin,Renzo,1968.0,M,UV,2,1412,"The Guichardaz advisor requests information on the Maison du Val d'Aosta. On October 18, the government approved an agreement with the Grand Continent Foundation Geopolitical Studies group for the organization of 2024-2025 editions of the Grand Continent summit, which also includes the partial use of the Maison du Val d'Aoste. In summary, part of the Maison du Val d'Aosta will welcome the operational nucleus of the geopolitical study group which organizes the summit and which will help the region carry out activities and events of interest to the Aosta Valley in Paris, in the premises of the house or in other places. We have decided to experiment with this new form of use of the structure which intends to bring back the house of the Val d'Aosta to the original idea for which was created in 1999, namely not an information office on the Aosta Valley, but a place where to imagine and make initiatives aimed at presenting the Aoste valley in the various historical, cultural, linguistic and economic facets in Paris -or, perhaps, in other places in France - institutional relations between the Aosta Valley, France and La Francophonie; Where to welcome Valdotaine emigration, the historic and current one. The latest details are being definition to be operational before the end of 2024."
47914,XVI,06/11/2024,DEMANIO E PATRIMONIO REGIONALE,en,Guichardaz,Erika,1976.0,F,PCP,4,882,"Sarebbe interesting feeling colui che péroli in Questo Consiglio ha portato Avanti queste Iniziative, perched sotto Questo Punto di Vista Credo che, Rispetto a Questa Tematica, Molto probabilmerte Ci Si sia Allontanati da any so era pensato nel tempo. E anchi sotto a certo punto di vista non abbiamo compreheo lo studio di finosta, che era stato annunciato e riannununciato, has a quality modo tracciato qusta nuova che ha oggi preseidento. Naturalmente learnedimo che dopo tutti quilti passeaggi if st thoughtsando has released di sperimentazione e a utilizzo una titum diverso rispetto a quitlo che è sempre stato. Torneremo sicuramente su Questo TEMA, anchoed perched thoroughmakermo RISPETTO ALL'IRCARICO CHE è Stato dato a finosta per comprehertere is effective Queta era la Strada che era stata tracciata proprio da quello studio."
47915,XVI,06/11/2024,"CONSIGLIO REGIONALE, ORDINE PUBBLICO - FORZE ARMATE",en,Testolin,Renzo,1968.0,M,UV,2,866,"The Lucianaz advisor asks to know the latest news concerning the mystery and the current location of Corrado Gex's body, especially the results of the analyzes of these remains, four years after the kidnapping of his body in Arvier's family tomb. Above all, I thank advisor Lucianaz for this question which has the merit of highlighting an event, the 1966 plane accident during which Corrado Gex lost their lives with other seven people, which is still the subject of investigation. On the other hand, the question provides information on the results of the examinations carried out by the University of Milan, of which the regional administration is not aware. We are therefore unable to answer your question, except to communicate that we will try to ask the Cuneo prosecutor's office for an update on the state of investigations."
47915,XVI,06/11/2024,"CONSIGLIO REGIONALE, ORDINE PUBBLICO - FORZE ARMATE",en,Lucianaz,Diego,1963.0,M,RV,4,1875,"Well, so the regional administration, the government has no news. As you know, this body, what remains of this body (the coffin, if you want), was removed 4 years ago and we made analyzes on this body, for two motivations mainly and that is to say: if actually belongs to Corrado Gex this corpse which remains, since there are doubts expressed by different people; Second, this is the question of the presence of neurotoxic gas that could be the cause of this accident. So, as the University of Milan has failed to give answers - at least we are still waiting for answers - after 4 years, something that is extremely rare, really it does not happen often, to keep a body in an analysis laboratory for 4 years; The question is that this body now is in Finland, from what I have learned, in an institute which is in the process of deepening its studies, but I believe that a character, to abandon the chronicle, such as Corrado Gex, deserves that the Valdôtain government and the entire Valdôtaine community take care of it, take care of the truth of what happened that day. This accident has not yet had definitive answers today and it is because of that that I personally and the group to which I belonged, my colleague Robert Luboz, we presented, on May 22, 2019, a motion by hiring the president of the region to try to obtain all the official documents and the results on this body; And now the president, at the time Mr. Antonio Fosson, had made the commitment and, unanimously, the Council had expressed itself to know this truth. So, I ask for an effort from this government so that the memory of Corrado Gex, as we are quickly approaching the 60th anniversary of the accident ... that he at least tries to deepen the question."
48019,XVI,21/11/2024,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive",en,Lucianaz,Diego,1963.0,M,RV,2,609,"Yes, quickly, the questions look at the situation in relation to the problems of the Palafent area of ​​Brissogne; We know that recently there has been another offer for the management of the restaurant and the bar, we ask if all the work of an infrastructure nature planned inside and outside the structure have been carried out and, again, to know if there are changes which are envisaged even on the part of the regional administration for the future exploitation of the area and in what way we imagine involving in this subject, in this project the ESPORCHE ESPORCH."
48019,XVI,21/11/2024,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive",en,Testolin,Renzo,1968.0,M,UV,4,3873,"First of all, I thank the advisor to give us the opportunity to take stock of the situation on the palafent. There is currently no situation concerning the Palafent structure which prevents its complete use from a sporting point of view, moreover, Monday, November 18 expired the time to submit offers to participate in the public auction, launched by the Federachon, for the management of the closed bar-restaurant, as we know, following the dispute with the Manager. With regard to the work requested by the Nohtra Téra Esport Federachon, I inform you that the following work has been carried out: the energy efficiency in the entire structure for a total amount of 350,000 euros; the intervention of the user water meter division; The replacement of the emptying pump of the collection reservoirs for wastewater and the remote control of its operation, on this point the Asssorate of Public Works reports that the problem exclusively concerned the caretaker's accommodation and not the evacuations of the toilets of the establishment; The global intervention to develop these drains, which is not essential for the use of infrastructure, it will however be scheduled soon after the analysis of possible intervention alternatives. In addition, the real estate structure and sports infrastructure of the Assessorate of Public Works, following the individualization of the new manager, will proceed with the Federachon to a joint inspection to verify the functionality of the electrical heating systems, the catering and accommodation parts of the goalkeeper and, possibly, carry out the necessary development and restoration interventions given the priority of our uses, which lasted more than a year. Finally, the Department of Natural Resources recently entrusted our services for the adaptation of the Automated Green Space Irrigation System, to optimize the creation of a lawn for their sporting actions, for a total of around 50,000 euros, works which will be completed, we hope very soon, between the end of the year, by the end of the year. With regard to the third point, we therefore confirm the attention of the regional government with regard to popular sports, both with regard to the Federachon and the sports associations which compose it, with regard to the structure in question; Proof of this is that during the year 2024, at the request of the Federachon, the budgetary allocation of 95,000 euros for traditional sports was increased to 150,000 euros, the additional sum of 55,000 euros was granted as an expense account necessary to carry out the vast activity carried out for the promotion of traditional sports in schools, given that the amount of the association had been unchanged for several years, For new activities. The FENT considers in particular to proceed, among other things, to a multilingual reprint of the brochure on traditional sports to distribute in schools of all levels, as well as at the extra -regional level and for promotional purposes, to participate in international activities organized by the European federations, to create a short video presenting the traditional Valdôtan games, by highlighting their social, cultural and geographic context to disseminate on networks on networks Social and Federachon's websites, but also international associations of traditional sports, as well as providing for the digitization of its documentary photographic archives. In this regard, I wanted to emphasize that a meeting with the President of the Federachon, with the competent assessors to establish a program of initiatives to realize what to do, to be done."
48019,XVI,21/11/2024,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive",en,Lucianaz,Diego,1963.0,M,RV,6,557,"Thank you Mr. President Testolin, today you are surprised. Well, thank you for the answer, which is quite, quite complete and even elements in addition to what I had asked, so now we can only be satisfied with the answer, we want the new manager of the area to be someone serious at least, because this structure surely needs good conduct and, if everything you have just told us will be achieved, well, we are surely in good direction and we want popular sports."
47900,XVI,06/11/2024,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, EDILIZIA, Edilizia pubblica",en,Guichardaz,Erika,1976.0,F,PCP,2,9265,"This motion has been present on the agenda of the regional council for a long time, however it always has its topicality, indeed, most likely in the premises we could have added even the other, so it is a motion that again wants to bring and draw the attention to the need for updates and clarity regarding the expansion of the Parini hospital complex, a project that - we said it in 2021, when we resigned precisely for this reason - is of fundamental importance for the community for the community. Valley, so let's go back to 2021, because it is useful to remember all the steps. Recall that in 2021 during the discussion of the petition of the Vallée Santé Committee, not our resolution had been voted, although it had been voted in the commission, after which the five colleagues who left our group decided to follow another road, a resolution that asked for, urged the activation of a working table between the institutions, therefore between the region, the Municipality of Aosta and the designers, with the aim of verifying the technical, economic. and temporal of the project, especially in the light of the new challenges that emerged with the pandemic. This resolution, we remember, committed to proceeding with the variant of the executive project of the East of the Hospital, to continue the design phases of the renovation of the current hospital at the same time and end the definition and identification of the hospital services that would also have been activated taking into account the Pandemic, to start a comparison on the destination of the Beauregard hospital and the former motherhood, to present the project to the Valdostan population through more appropriate tools. Since then, a room has appeared right adjacent to the hospital, an info point, just close to the construction site, which I think you do not find great participation, I often pass in front of the hospital and I have never seen anyone within that small room and above all, seeing the slides that pass, if we are interested in the archaeological excavations, surely it is of great interest what is inside that video, but, if we are interested in what concerns the Valdostana health. We find. Many initiatives have been made mainly by our group and by the Valdôtain's Rassemblement Group to ask that, following that hearing on April 10, there were updates, this because I went to see me again that hearing, to recover the various steps and, apart from the fact that the designers were not present, so only this would deserve an audition, but on the other hand I also went to take that documents and to check that documents. Then arrived precisely following that audition and I can say that many of the questions we asked in that hearing have not found any answer to date: an example - of course I take the passages referring to my intervention - I asked to have an analysis on the adequacy of the operating beds and the consequences of the articulation of the hospital facilities, this because at a certain point, during the audition, there had been a question of double radiology, therefore a radiology in the old Parini. In the expansion, it was not well understood, even in light of the questions asked by the director Manfrin, what was the fate, for example, of the pharmacy, therefore on this point we absolutely had no answers. After that we also focused on the question of the limitations referring to the Elisuperficie in which we know well it will be put above the hospital, but we know the same, with limitations, to a flight a day compared to the possibility of landing on that structure. Then there were also questions from the director Lucianaz who had not been given an answer and that perhaps he will present him. I imagine that the commissioner will tell us: ""I have already come in the hearing on April 10"", if you think that the hearing of April 10 ... moreover there was also an intervention by the councilor Marquis, who said: ""but to make an audition without the designs, without having a knowledge of what is being done makes little sense"", therefore, even under the design point of view, most likely ... but this is the field of the councilor, Compared to those passages that had occurred on April 10 and that, in essence, gave space to new auditions, this is what seemed to us to grasp, or in any case also to send new documentation that we asked for that location. We then take the obligation to remember that, after that audition of April 10, thanks to the various initiatives, we learned from Councilor Marzi, on February 9, 2024 we had been told that the validation of the executive project was close to the conclusion. On 11 July 2024, therefore a few months later - the ""neighbor"" perhaps depending on the speaker is subjective -, again it was said: ""No, but it is a question of very little"". From that February 9 to 15th eight months have passed and over three years have passed since 2021. Moreover, as I remembered, during the discussion of that petition it had also said: ""No, but we must continue with the project, meanwhile with the design phases of phase 4 and 5, because so we have an idea of ​​the total costs for the entire hospital"", because, in my opinion, it is good to remember that the expansion will be only for the hospital for acute, so it is not everything we need. Nothing has been said about the fate of the Beauregard, even on this we have not had updates and also on the fate of the former motherhood, all things placed within that petition. With this motion, therefore, we ask the Councilor for Health Councilor to come to the Com Commission, perhaps even with all the documentation, within 15 days -because it seems to us that, given that over 8 months have passed, even if we put a rather short time, we can make it -, to come to present the verification on technical -progery and economic compatibility, as well as on the realization in adequate chronological terms of the expansion project of the Parini hospital. This is essentially that was foreseen in the resolution and of course also to present all the design variants and the state of the art of work in the different hospital principals, because the only certainty we have is that the Aosta Valley will never have a single garrison, this is the only thing that the Aosta Valley health workers asked and it is the only thing we know we will never have. We have also seen the resolution of November 4 that speaks to us of 178 million and here too we repeat that it is only the expansion and the designs, therefore not everything that is needed, therefore it would also be interesting to understand what the total costs are, if we have an idea, what the expansion costs, the demolition of the superfits, all the renovation of the old Parini, the construction of the maternal center, the movement of psychiatry and the movement. He puts on it and even when you think of ending all this, because one of the things we had highlighted and we continue to say is that we had absolutely needed the hospital and had to be decentralized, it had to be unique, it had to be ready soon. At this moment, however, we know very little. As I said, we surely know that it will not be a unique garrison, but we know anything about everything else. Maybe the commissioner knows, maybe he can already tell him today, but what we want is that he returns to the hearing in the meantime to provide the documentation requested on April 10 that we are still waiting, but then to ask the questions, because just go to see that hearing to understand that, having no idea what was inside that hospital, very few questions could be asked, so having the idea of ​​the beds. I also read - however, having been downloaded only today, I read the resolution quickly this morning - that in essence the Municipality of Aosta rushed problems with respect to traffic and on the other hand asked that the planned parking lots were also for use for other needs, therefore not only for those who went to the hospital, but for those who want to visit the city of Aosta, therefore also to understand respect not only to traffic, but we know how to be in the places we know. What will be the priorities that have placed in the project, because there was talk of two parking spaces every bed, it is normal that, if anyone can park there, those two parking spaces will most likely no longer exist. These are all questions that cannot be restricted in a debate of a motion and this is why we ask, for the umpteenth time, to come to the commission to present this project and all the vision that this majority has compared to this work, which, as I said, is of extreme necessity and which is becoming, according to our point of view, the greatest flop of this majority, but this is our vision. Let's see what the commissioner will answer us and we will also evaluate the next steps."
47900,XVI,06/11/2024,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, EDILIZIA, Edilizia pubblica",en,Lucianaz,Diego,1963.0,M,RV,4,11015,"Bondzor in Tcheutte. [Literal translation from the patois: good morning everyone]. The requests of colleague Guichardaz are sacrosanct, clarifications are asked for in the commission. Unfortunately it is a record that feels too often on this topic, but with the permission of my group leader, taking the floor, I must still give a little explanation for what happened yesterday. Yesterday I did not respond to a colleague who apostrophized me with a ""sucks, be ashamed"", etc., because I considered it decidedly absurd, instead, seeing today the unleashing of printing articles, at least on the classroom and to the listener, I owe two explanations, starting from the fact that yesterday I was commenting with a colleague of mine, certainly aloud, the fact of the methods of granting the word and I had no epithetic Word ... but so Padovani ... (intervention by the councilor Padovani, out of the microphone) also face sarcasm, colleague, but I do not listen to the stupid who says she, so don't worry. For this fact, I was condemned by several printing bodies, in particular the Aosta Valley agencies, the Pd resonance speakers and, patience, it is not the first time that these printing agencies report untrue facts, such as the continuous reference to the ""great straw"" that I would have pronounced in 2022, I have never affirmed a ""large straw"", but it continues to be reported with a virtue. With the colleague, however, yesterday we clarified, I believe in a peaceful and reasonable way, I also told him that, if you think it is offended, I apologize, I tell him publicly, I was not addressing him, so I think for me that it can end here. And if I have to other justifications, I have no problem supporting him. However, I believe that, chatting with a colleague, he can at least have the right to use the words I think. I repeat: with the colleague there was nothing and the epithet was not addressed to him, then everyone considers the fact as they like. The article instead signed by Piero Minuzzo I take the time to reread it because it seems to me quite worrying. I speak of the hospital and I come to the motion because on 4 December 2023 in the hearing at the Municipality of Aosta we heard several city councilors complaining about the fact that the technicians do not give answers, certain times and precise data were asked that even on that occasion they were provided, fortunately, that the auditions of the Municipality of Aosta are public, so we can cite them, true, president? Another opposition councilor expressed in front of the engineer who was relating: ""It is difficult to make a political debate without the presence of the counterparty, since the technicians act on the mandate, I would have made me very please to see the regional policy here"", other Renaissance group interventions, etc., therefore also the Municipality of Aosta have not been provided the answers that in this advice continues to ask. Let's go on, in the sense that, remembering that the executive design of the hospital of the new wing of the expansion was from 2013, I repeat: the executive planning then in 2014 the regional council stopped it, then the archaeological finds, etc. ... We have a declaration of the engineer who was planned to deliver the hospital in December 2019, you all know this, the newspapers also know. The fact is that they continue to ask for data that are not provided. This week we learn that with the modest sum of 178 and a half million the expansion of the Parini hospital is expected, therefore, in addition to the documentation that we hope will be provided, otherwise we will try to have it differently, in addition to the 31 -page report - and then I will resume some passages of this report -, wonders if these 178.5 million euros focus on the expansion, on the part of the Block K and Hospital Street, Excavation still to be programmed for the archaeological aspect allowing and here I would like to know by the councilor what it intends to do in that area that has not yet been excavated. He therefore wonders normally, and we will also ask for it in the commission, as much as the total of the works of the whole Parini complex will amount, including phases 4 and 5 of which we have absolutely no documentation. To return to block K, I remember that in the commission, that famous April 10, several questions have been raised, not all of them got answered, some summarize some to refresh the memory of the councilor, that is, if on the top floor of the Hospital Street, which houses a conference room, refreshment services and other things, if it means the floor below the connection tunnel between the two buildings and here it has not been replied; Where the bus would stop, if it narrows the roadway, indeed, the roadway often, for the works, will be restricted to a single lane and wondered where the bus stop was, where they crossed the pedestrians, if the sidewalks were not foreseen, on the rendering they are not indicated, as will be made to cross Viale Geneva in satin and how long the use of the second lane in Viale Ginevra will be expected. Here we have not obtained answers. The Hospital Street includes paths already separated in the pandemic perspective that had been so talked about in the Covid phase and the same for the emergency room, we have not obtained guarantees during that hearing. Did you still ask for vehicular access inside Parini, will it undergo changes during the construction of the Hospital Street? We know, at least so the engineer told us that the Hospital Street will be made of three sections, moving from time to time the current entrance to the hospital. It would be good to have somewhat clearer ideas. What do we know about their location from 118 which is currently near the concierge? The underground excavation for the passage of the pipelines will still be wondered, without obtaining answers, which will connect the Block K from the technological control unit, if the excavations are expected to find the stone circle in that area, as indicated by the International Scientific Commission, if the construction is expected in that area, so to speak, near the withdrawal center, of another archaeological area, as it seems evident, there is an archaeological finding. This was not given an answer and I speak of April, so more than six months have passed. It was still asked if the hospital complex, painted as conceived to position itself at the top of the energy and environmental sustainability parameters, I ask if the renovated Parini, therefore phases 4 and 5, is also planned there a photovoltaic system, machines and systems with very high performance, advanced sensoristic supervision systems, efficient envelope systems integrated with bioclimatic solutions, This has not achieved response as on stages 4 and 5 there is a total darkness on government decisions. We would like, since we talk about the new hospital, to have answers also on these sectors but have never been provided. Then the trees, the green area around this hospital but where do you foresee it? The only green thing on the rendering is the roof of the colored green buildings, but I wonder: does this seem to you a serious hospital? Again: from the images of the preliminary design of the old Mauritian, that is, the building that should be renovated and made full as it was at the origin ... I remember that the Aosta Hospital is a fascist work par excellence, in the images, those few and very rare images we have seen, has not been provided its original identity, so will the Mauriziano be placed as original or will there be superfits? Also on this, Councilor, it would be the case, after six months from that skimpy 31 -page report, even with several contacts, as we have pointed out during that hearing, which provided us with some responses. I still have a few minutes and I take advantage of it to talk about the parking lots, which have been reduced by 50%, I repeat, the parking measures are, from what I understood, of 4.20 meters, know that a compass Mercedes is 4.95 meters long, a pickup 5.20 meters, I would like to see how we can park them in that underground parking and all the other stalls have not yet understood where we get them. In a project there was a parking lot in the south-west area of ​​the current hospital, the technological control unit will now be built, I would really like to understand, and we have never been provided with an answer, where the creation of these stalls is expected. Finish with the enchanting, the incanstation is spoken of little and it will be the big problem if the work of this construction site will ever begin. Here we have a sequence of regulations to be respected, the rules on prevention, on compliance with safety, 2008 decree, the protection of hygiene on site is fundamental and I speak of law 300, we have the law that regulates the quality public works: the 109/1994, which requires the control by the administration at the inspection level, for evaluation of the projects by the contracting authority. The set of the two aforementioned regulations obliges a preventive verification to prevent the company's entrustment of the work from blocking the works, rightly demanding the impossibility of accessing construction site areas for supplies to perform the work. The engineer told us that the area intended for parking will be used initially, but I will point out to you, councilor, you should know, that there is a legislation that regulates the accidents and hygiene of the insiders, who, to be in order, will have to provide a series of prefabricated containers used as bathrooms, changing rooms, warehouses, offices, meeting room for works, refectory, which entails in the construction site. The occupation of a considerable part of the construction site area of ​​the parking lots that was indicated for the first phase of the works. Then there is the quality control during the works, where the obligation applies, in order not to be ousted from subsequent contracts, to comply with the control and differentiated storage of all the material used in the construction site. This therefore obliges the company to prepare adequate separate areas with each other, where to deposit everything, that the breaks and defects of the material are in perfect rule, etc. There is internal circulation, interference areas, loading and unloading, an impressive thing in that hole. You want to continue to make it there, you have embedded, it is your choice, they will pay the aostans and all the Aosta Valleys this disservice, starting with the same bikes that cannot even be brought inside the hospital, imagine the circulation, with trucks that must download, work means, material storage areas that you will have to identify in some area of ​​Aosta, etc. The criticality is enormous, at least it comes to report in the commission as required by this motion."
47900,XVI,06/11/2024,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, EDILIZIA, Edilizia pubblica",en,Marzi,Carlo,1975.0,M,SA,6,7471,"Before making an analysis from Genesis to Apocalypse, thinking of themes that are not the subject of the initiative, in my humble opinion, and this is why I intervene under the general discussion, it is important to give merit and respect a motion, n. 19, which has premises and demanding. As you rightly recalled, I connect Guichardaz, it is not his fault if the motion arrives now, but it is not even my fault, so I reply Sic Stanitbus rebus to date. On Monday 4 November 2024, a date, among other things, which in history has brought peace, the regional council has expressed the positive evaluation of the variant of the executive project of the fourth lot, phase 3, of the new unique garrison of the regional hospital Umberto Parini. With the approval of the variant of the executive project, we effectively close the third design phase that goes to achieve what in the imagination of every Aosta Valley is actually the new regional hospital. In fact, the fourth lot of the third phase provides for the realization of the bodies K, L and P, then respectively the helical cylinder - which I understand that someone shows off, but which in fact is the hospital for acute, with the conservation and enhancement of the archaeological finds -, the Hospital Street, therefore the body L, i.e. the new entrance of the new hospital that corresponds to the current Viale Geneva and the extension of the car underground, The approval of the variant of the executive project in advance times allows the issuance of the decree of the President of the Region as a qualification to build, which will therefore follow the start by SIV of the public tender procedure for the construction of the work for a total amount of charges and VAT of € 178,515,453.96, of these euros 143,94.169.18 are for work and correspond. 7-8 months, to the update of the amount of € 139,663,000, reported on the occasion of the commission last April and inserted in the documentation on which we actually tired; Then I understand that someone may think is such a written level at random, instead it was not. The variant of the definitive preliminary design, coming to history, that she rightly restarts since the spring of 2021 when a resolution was voted in this advice and, among other things, it was also devoted by many colleagues who today are not part of this majority, but that at the time both the majority and the minority believed and gave rise to a series of actions absolutely consistent on this theme ... the variant to the definitive design preliminary to the executive one Prepared during 2023, while the variant of the executive project - and this, connects Guichardaz, I already told him by responding to an initiative of his colleague Lucianaz a short time ago - was validated by the RUP on 8 July 2024, after being concluded what you rightly recalled, that is, the verification ratio by the verifiers who had arrived on July 5, 2024. From the SIV Single Member Assembly, on 15 October last, the variant of the executive design of the fourth lot of phase 3 of the new Parini hospital. The variant therefore to the executive project confirms consistency with respect to what was declared on the occasion of the hearing in the board commission of 10 April 2024, during which the main functional and performance characteristics of the building complex were illustrated, therefore the fourth lot regarding phase 3, therefore the bodies K, P and L, the cantierist aspects, the synthetic chronoprogram of the main Milestone of the intervention, which is just as Recalled, and I wanted to do it on purpose, they have undergone variations, but in fact we are now talking about something that ended on November 4, the costs of the intervention and the schedule in progress. We therefore close the process of phase 3 in accordance with the resolution of the Council of 12 May 2021 by her recalled which committed precisely to proceed with the variant of the executive project to adapt it to the safeguarding and enhancement of the archaeological finds through SIV, both compared to what was reported several times in this classroom in order to the theme of the new hospital. We therefore declined the provisions of the Council Resolution 1180/2021, proceeding with the preparation of the variant of the final and executive project of the intervention of phase 3. Once the new hospital for acute patients can therefore be carried out, the activities and functions carried out in the current Parini may therefore be transferred, thus freeing the current hospital and allowing to start the renovations of the subsequent stages. It is clearly evident of how the new hospital covered a central element in the overall reorganization of health reorganization, as expected in the planning of the regional Defr, in the plan of health and social well -being, in resolution 1609/2022 inherent in the new territorial planning and in the new corporate act. I understand that in the game of the parties the policy says that we move random, without a compass, but in reality these are acting politics and the administration reason for acts, these acts are consequential with each other and are fully consistent with each other. All these actions will therefore gradually reorganize health, the networks of social and health services, socio-assistance and social, making the models of taking care of the health and social well-being needs more effective of citizens and our Valley community. To date and up to the publication of the relative tender, as required by the contract code, it is not possible to spread further material since it is reserved documents that will form an integral part of the works of the works, as, among other things, we have declared, therefore the project is the one presented in the aforementioned session of the V Commission. This aspect is a non -secondary aspect, which, among other things, has very important technical connotations and which, in fact, also causes some of the things that have been requested could not be given. This motion, for which we therefore ask for the retreat otherwise we will abstain, has never been voted before, but less than it is today. In fact, the ideological positions may remain, different from a political and administrative point of view: this council has collected a vital practice for our community and for the part of our competence we have all abhorred the inertia that brought the closure of phase 3 at home in three and a half years. We are not over yet, there will be a race, a construction site, the subsequent phases to be analyzed and concluded, but to date we have behaved with common sense, seriousness, working hard and seriously, so in Maiora and certainly at the top of the hearts. The object of the dispute is that all the things that have been said in the presentation of this motion are part of a recent past: from today there is a future for which this majority hopes that everything goes in the best way in a world that varies, full of risks and pitfalls. Those who still want to talk about things must realize that with November 4th we moved on to another era and another phase."
